user_id,age,gender,country,sessions_per_week,avg_session_duration_min,swipes_right,swipes_left,matches,messages_sent,relationship_goal,app_version,reported_user,premium_status,subscription_amount
323,46,Female,Ghana,4,24.41,5,8,1,12,Not Sure,2.1,None,None,0
324,30,Male,Nigeria,7,12.84,8,17,1,21,Long-term,2.0,None,Gold,1500
325,59,Male,Nigeria,2,16.11,3,5,1,19,Casual Dating,2.1,None,None,0
326,49,Female,UK,4,21.08,23,16,2,28,Long-term,2.0,None,Platinum,3000
327,41,Female,South Africa,3,21.71,5,4,3,30,Marriage,2.0,Spam,Platinum,1500
328,44,Non-binary,South Africa,4,18.66,6,44,1,8,Casual Dating,1.2,None,Gold,5000
329,36,Male,Ghana,5,18.99,4,23,1,4,Friendship,1.2,None,Platinum,5000
330,28,Male,Ghana,14,20.37,16,54,1,21,Long-term,2.0,None,None,0
331,33,Male,Kenya,16,13.56,52,52,17,40,Casual Dating,2.1,None,None,0
332,50,Male,Ghana,3,11.87,1,3,0,16,Marriage,1.2,None,None,0
333,18,Male,South Africa,10,20.37,8,27,0,12,Casual Dating,2.1,None,Gold,1500
334,22,Male,Nigeria,14,21.83,41,68,1,9,Not Sure,2.0,None,None,0
335,19,Female,Kenya,21,17.54,121,80,6,37,Casual Dating,2.0,None,Gold,1500
336,19,Male,Ghana,16,16.59,70,14,18,91,Not Sure,2.1,None,Gold,1500
337,54,Male,Kenya,2,13.94,4,7,0,18,Friendship,2.0,None,Plus,1500
338,48,Female,USA,3,12.97,8,32,1,13,Not Sure,1.0,None,None,0
339,38,Male,USA,10,20.56,96,34,7,54,Casual Dating,1.0,None,None,0
340,22,Female,Kenya,15,20.02,3,95,0,16,Casual Dating,2.0,None,None,0
341,39,Male,Ghana,6,10.22,5,30,0,8,Not Sure,2.0,None,None,0
342,38,Female,Canada,9,14.11,25,39,2,15,Friendship,1.2,None,None,0
343,25,Female,USA,10,14.01,61,16,13,92,Long-term,2.0,None,None,0
344,36,Female,Nigeria,9,15.16,7,49,3,24,Friendship,2.1,None,None,0
345,35,Female,Kenya,2,10.5,13,10,2,7,Friendship,2.1,None,Gold,3000
346,44,Male,Nigeria,6,15.21,30,21,2,21,Casual Dating,1.1,None,Gold,1500
347,45,Male,South Africa,5,7.65,19,11,1,16,Long-term,2.0,None,Gold,1500
348,19,Female,Kenya,15,16.32,14,46,0,0,Long-term,2.1,None,None,0
349,34,Female,Ghana,11,20.56,8,22,2,24,Casual Dating,2.1,None,None,0
350,44,Female,USA,4,17.23,8,3,2,17,Long-term,1.0,None,None,0
351,39,Male,USA,4,12.09,14,24,3,12,Friendship,2.0,Catfishing,Gold,1500
352,54,Female,Kenya,4,15.52,7,20,0,12,Long-term,2.0,None,None,0
353,46,Female,Nigeria,3,17.6,8,22,0,14,Friendship,1.1,None,None,0
354,25,Female,USA,13,13.2,21,50,1,21,Friendship,1.2,None,None,0
355,21,Female,Kenya,21,17.84,52,122,5,16,Casual Dating,2.0,None,None,0
356,45,Non-binary,USA,5,23.56,4,15,0,9,Friendship,2.0,None,None,0
357,19,Male,Nigeria,21,22.79,65,171,3,19,Casual Dating,2.0,None,None,0
358,43,Male,UK,4,16.99,4,25,0,2,Friendship,1.2,None,None,0
359,58,Female,Ghana,2,16.8,2,1,0,7,Casual Dating,1.0,None,Platinum,5000
360,42,Male,Nigeria,7,16.33,48,51,9,28,Long-term,1.0,None,Platinum,5000
361,34,Female,Ghana,8,21.72,29,6,6,38,Long-term,2.0,None,None,0
362,45,Male,UK,3,9.2,12,3,1,23,Friendship,1.2,None,None,0
363,37,Male,Kenya,7,17.45,6,34,1,12,Friendship,2.0,None,None,0
364,41,Male,Nigeria,5,11.95,20,31,1,15,Casual Dating,2.1,None,None,0
365,58,Male,South Africa,2,10.16,4,10,2,20,Long-term,1.0,None,None,0
366,34,Male,USA,8,16.35,5,41,1,25,Marriage,2.0,Scam,Platinum,3000
367,59,Male,Nigeria,3,11.19,1,20,0,9,Marriage,1.2,None,None,0
368,56,Female,Nigeria,3,23.7,10,7,2,6,Marriage,2.0,None,Plus,3000
369,26,Female,Nigeria,12,18.04,17,60,9,65,Not Sure,2.1,None,Plus,3000
370,20,Female,Nigeria,20,13.06,51,32,9,28,Casual Dating,1.1,None,None,0
371,22,Female,Nigeria,4,12.2,15,21,2,20,Casual Dating,2.0,None,None,0
372,18,Male,Ghana,20,24.16,73,27,23,84,Friendship,2.1,Scam,None,0
373,22,Female,South Africa,12,20.63,11,87,1,19,Not Sure,1.0,None,None,0
374,47,Female,USA,4,19.18,17,22,1,23,Long-term,2.0,None,None,0
375,21,Female,South Africa,15,25.13,26,57,3,22,Casual Dating,2.1,None,Platinum,3000
376,31,Female,Kenya,10,19.03,36,38,5,31,Casual Dating,2.0,None,None,0
377,54,Male,USA,2,19.83,3,11,1,21,Friendship,2.1,None,Gold,5000
378,19,Female,South Africa,20,25.04,76,20,4,27,Casual Dating,1.2,Harassment,Gold,1500
379,53,Male,UK,3,21.5,13,29,1,22,Long-term,1.0,None,Gold,1500
380,30,Male,Ghana,12,21.19,64,48,2,10,Casual Dating,1.2,None,Gold,1500
381,23,Male,Nigeria,8,13.36,27,41,4,29,Long-term,1.0,Harassment,None,0
382,47,Male,South Africa,2,11.17,9,3,2,19,Casual Dating,1.1,None,None,0
383,45,Female,Nigeria,6,14.39,8,18,1,15,Long-term,1.2,None,None,0
384,55,Non-binary,Canada,2,13.81,2,8,0,10,Long-term,2.0,None,Plus,3000
385,49,Male,USA,2,15.88,4,4,2,22,Long-term,1.2,None,Gold,3000
386,52,Male,USA,3,14.06,8,21,2,26,Long-term,2.1,Catfishing,None,0
387,30,Male,South Africa,7,10.13,39,39,5,32,Casual Dating,1.1,None,None,0
388,25,Female,Nigeria,18,19.64,71,51,7,54,Not Sure,1.2,None,None,0
389,50,Male,Ghana,3,12.42,9,11,0,5,Casual Dating,1.1,None,None,0
390,52,Female,South Africa,2,13.73,11,8,2,14,Marriage,2.0,None,None,0
391,60,Female,Nigeria,4,20.65,3,11,1,10,Not Sure,2.0,None,Gold,3000
392,35,Female,South Africa,7,18.16,31,28,10,73,Not Sure,2.0,None,None,0
393,33,Female,USA,12,14.36,5,17,1,12,Marriage,1.1,None,None,0
394,51,Female,Kenya,3,18.31,7,11,1,17,Marriage,1.1,None,Gold,3000
395,32,Female,Nigeria,13,17.68,28,53,3,20,Long-term,2.1,None,None,0
396,58,Female,UK,2,12.88,2,7,1,18,Long-term,1.1,None,Gold,1500
397,54,Female,Nigeria,3,8.53,7,9,1,19,Marriage,1.1,None,Gold,3000
398,36,Female,Kenya,8,18.48,42,21,1,25,Casual Dating,2.0,None,Plus,1500
399,50,Female,Ghana,2,15.7,2,4,0,12,Casual Dating,1.2,None,None,0
400,50,Female,South Africa,3,6.03,2,11,1,12,Long-term,2.1,None,Plus,5000
401,22,Female,Canada,12,20.66,25,9,5,37,Friendship,2.1,None,Platinum,3000
402,56,Female,Kenya,3,15.38,5,6,0,14,Not Sure,2.0,None,Plus,1500
403,39,Male,UK,6,20.08,13,23,3,16,Casual Dating,2.1,None,None,0
404,53,Male,Kenya,2,14.38,9,5,3,26,Long-term,1.0,None,None,0
405,31,Female,South Africa,8,19.96,38,31,2,9,Casual Dating,2.1,Spam,None,0
406,56,Male,Nigeria,3,14.34,3,12,0,9,Not Sure,2.1,None,Plus,5000
407,34,Male,Ghana,5,20.94,2,22,0,6,Marriage,2.0,None,Gold,3000
408,18,Male,UK,15,16.46,30,82,4,30,Friendship,1.2,None,None,0
409,56,Female,Kenya,2,12.92,0,11,0,16,Casual Dating,1.2,Catfishing,Gold,1500
410,21,Female,Nigeria,9,20.88,44,48,21,133,Casual Dating,1.0,None,None,0
411,31,Male,Ghana,11,32.45,30,116,9,53,Casual Dating,2.0,None,Plus,3000
412,58,Male,Ghana,2,17.6,21,2,7,51,Marriage,1.2,Catfishing,Gold,3000
413,58,Female,Nigeria,3,15.63,6,4,0,8,Casual Dating,1.1,None,None,0
414,42,Female,UK,9,19.9,18,44,4,23,Long-term,2.0,None,Gold,5000
415,45,Male,South Africa,3,22.15,6,9,0,3,Friendship,1.1,None,None,0
416,37,Male,Kenya,6,21.95,27,8,5,23,Marriage,2.0,Spam,Platinum,5000
417,30,Female,Canada,15,26.91,27,25,7,25,Friendship,2.0,None,Platinum,3000
418,32,Female,Nigeria,7,22.44,11,26,1,18,Friendship,2.1,Spam,Gold,1500
419,46,Female,USA,2,14.47,5,6,1,15,Not Sure,1.2,None,None,0
420,50,Female,Nigeria,3,20.05,1,8,0,13,Long-term,2.1,None,None,0
421,52,Female,Nigeria,3,9.69,2,23,0,2,Casual Dating,1.2,None,None,0
422,51,Male,Ghana,2,19.34,3,10,1,23,Casual Dating,1.1,None,Platinum,3000
423,21,Male,South Africa,9,11.09,38,51,6,27,Marriage,2.1,None,Gold,5000
424,39,Female,South Africa,6,24.71,26,23,6,27,Marriage,1.2,None,Platinum,3000
425,20,Female,Nigeria,21,11.44,16,140,3,27,Long-term,2.1,None,None,0
426,41,Female,Kenya,9,9.02,55,26,19,75,Casual Dating,2.0,None,None,0
427,36,Non-binary,South Africa,5,14.4,4,35,1,22,Not Sure,2.0,Harassment,None,0
428,56,Female,UK,3,16.28,7,14,2,21,Casual Dating,1.1,None,None,0
429,33,Female,South Africa,7,12.89,4,25,0,5,Casual Dating,1.2,None,None,0
430,23,Male,Kenya,12,16.52,65,70,4,30,Long-term,2.0,None,None,0
431,24,Male,Ghana,19,16.96,14,70,0,3,Casual Dating,1.1,None,Platinum,1500
432,50,Female,South Africa,4,11.26,11,2,1,6,Marriage,1.2,None,None,0
433,44,Male,Nigeria,3,17.71,15,6,3,11,Friendship,1.2,Catfishing,None,0
434,22,Male,Ghana,15,29.45,11,11,2,11,Casual Dating,2.0,None,Plus,1500
435,21,Female,Ghana,9,14.72,8,13,1,20,Not Sure,1.2,None,Gold,3000
436,48,Female,Kenya,3,15.58,6,7,1,15,Casual Dating,2.0,None,Gold,5000
437,21,Male,South Africa,15,12.06,12,122,2,7,Casual Dating,2.1,None,None,0
438,53,Female,South Africa,3,23.02,10,10,4,31,Casual Dating,1.1,None,None,0
439,48,Male,Canada,5,12.94,10,13,2,11,Friendship,2.1,None,Platinum,3000
440,21,Male,Ghana,22,27.77,26,98,4,32,Casual Dating,1.1,None,None,0
441,21,Female,Ghana,15,15.72,45,9,4,16,Not Sure,2.0,None,None,0
442,60,Female,Nigeria,4,18.34,11,23,1,20,Marriage,2.1,None,Platinum,3000
443,34,Male,Ghana,12,20.45,39,34,16,51,Long-term,2.1,None,Platinum,3000
444,33,Male,Nigeria,13,18.99,37,20,7,37,Casual Dating,1.1,None,Plus,3000
445,52,Male,Nigeria,3,6.15,3,13,1,14,Long-term,1.0,None,None,0
446,58,Non-binary,Nigeria,2,7.64,4,4,1,20,Long-term,2.1,None,Gold,3000
447,60,Female,South Africa,2,19.9,1,3,0,2,Long-term,2.0,None,None,0
448,50,Male,South Africa,4,17.72,3,31,0,17,Casual Dating,1.1,None,Gold,1500
449,34,Male,USA,7,14.49,26,47,9,30,Long-term,2.1,None,None,0
450,21,Female,Ghana,12,26.38,19,68,8,56,Long-term,1.0,None,None,0
451,51,Female,Ghana,3,21.51,6,5,2,17,Casual Dating,2.0,None,None,0
452,42,Female,Nigeria,6,15.54,14,19,2,13,Friendship,1.2,Spam,None,0
453,36,Male,USA,3,9.64,6,11,1,7,Not Sure,1.1,None,None,0
454,56,Non-binary,Nigeria,2,14.96,10,10,3,31,Friendship,2.0,Catfishing,Plus,5000
455,22,Male,Ghana,12,22.85,24,42,4,47,Casual Dating,2.1,None,None,0
456,39,Male,Nigeria,6,13.77,4,16,1,20,Casual Dating,2.0,None,None,0
457,18,Male,USA,8,16.63,21,26,2,21,Friendship,2.0,None,Gold,5000
458,38,Female,South Africa,12,15.09,37,53,1,16,Marriage,1.2,None,None,0
459,20,Female,USA,18,13.39,57,79,27,126,Marriage,1.1,None,Plus,3000
460,23,Female,Nigeria,15,9.89,43,28,13,26,Casual Dating,1.2,None,Gold,1500
461,23,Female,South Africa,15,22.73,17,146,2,33,Long-term,2.0,None,None,0
462,45,Male,South Africa,4,11.41,40,7,9,63,Friendship,2.0,None,None,0
463,50,Male,Nigeria,4,14.99,4,6,0,11,Friendship,1.1,None,Gold,5000
464,43,Female,Kenya,2,17.82,1,5,0,0,Long-term,2.0,None,Gold,3000
465,59,Female,Nigeria,4,25.11,5,16,2,29,Long-term,2.1,None,None,0
466,34,Female,South Africa,10,14.98,22,18,3,28,Long-term,2.0,None,None,0
467,30,Male,Nigeria,15,29.94,50,34,10,59,Friendship,2.0,None,None,0
468,55,Male,Kenya,4,6.86,4,13,0,13,Marriage,1.0,None,Gold,5000
469,27,Male,Nigeria,9,26.8,6,53,0,16,Long-term,1.2,None,Gold,1500
470,59,Female,Ghana,3,19.86,7,7,1,14,Marriage,2.1,None,None,0
471,18,Female,Nigeria,9,11.19,22,19,4,21,Casual Dating,1.2,None,Plus,1500
472,59,Male,USA,2,14.18,4,6,0,1,Long-term,2.0,None,Gold,5000
473,19,Male,Nigeria,10,22.05,41,30,6,26,Casual Dating,2.0,None,None,0
474,56,Male,Nigeria,3,14.07,8,13,2,14,Friendship,1.1,None,None,0
475,40,Female,South Africa,7,19.4,9,80,1,16,Long-term,1.1,None,None,0
476,60,Female,UK,2,6.77,8,3,1,20,Marriage,1.2,None,None,0
477,21,Non-binary,UK,6,17.39,8,15,1,8,Marriage,2.1,None,None,0
478,41,Female,Nigeria,10,14.6,25,32,4,43,Long-term,2.0,Scam,None,0
479,59,Male,Kenya,3,9.66,16,4,3,15,Long-term,2.1,None,None,0
480,40,Female,Ghana,6,14.23,14,37,2,14,Not Sure,2.1,None,None,0
481,45,Female,Nigeria,5,13.4,10,28,3,15,Long-term,2.1,None,None,0
482,47,Male,Ghana,2,14.02,7,8,2,15,Long-term,2.1,None,None,0
483,37,Female,Ghana,7,19.56,27,26,7,21,Not Sure,1.2,None,Plus,1500
484,44,Female,South Africa,5,12.18,21,32,3,9,Long-term,2.0,None,Plus,3000
485,43,Female,UK,2,11.51,12,10,0,1,Long-term,1.2,None,Gold,1500
486,56,Female,Kenya,3,12.6,7,14,0,14,Marriage,1.2,None,Gold,5000
487,19,Female,South Africa,15,15.06,29,19,1,9,Casual Dating,2.1,None,None,0
488,30,Female,Ghana,14,24.23,42,43,2,18,Not Sure,1.1,None,None,0
489,58,Male,Ghana,2,17.97,6,6,2,18,Marriage,1.1,None,None,0
490,56,Male,South Africa,4,15.55,3,3,1,6,Friendship,2.1,None,None,0
491,37,Male,Canada,7,9.14,4,8,0,14,Long-term,2.0,None,Gold,1500
492,44,Female,UK,3,19.49,5,8,1,7,Marriage,2.0,None,None,0
493,29,Male,South Africa,19,18.55,64,65,10,41,Casual Dating,1.2,None,None,0
494,26,Female,Ghana,15,10.85,76,46,20,52,Casual Dating,2.1,None,None,0
495,37,Female,Ghana,4,13.28,16,14,3,16,Casual Dating,1.0,None,Plus,1500
496,33,Male,USA,10,19.15,37,32,9,33,Marriage,1.2,None,None,0
497,43,Female,Nigeria,7,26.54,27,15,1,17,Friendship,1.1,Spam,None,0
498,21,Male,South Africa,15,19.51,61,54,7,52,Casual Dating,1.2,None,None,0
499,59,Male,Ghana,3,17.12,4,14,1,13,Casual Dating,1.0,None,None,0
500,60,Male,South Africa,4,13.27,7,38,1,20,Marriage,2.1,None,Plus,1500
501,48,Non-binary,Nigeria,3,17.89,10,11,4,27,Marriage,2.0,Spam,Gold,5000
502,41,Female,South Africa,5,20.02,12,52,2,8,Long-term,1.2,None,Plus,5000
503,31,Male,South Africa,9,14.76,23,22,4,22,Casual Dating,2.0,Spam,None,0
504,52,Non-binary,Nigeria,3,12.54,15,17,1,11,Friendship,1.1,None,None,0
505,47,Female,Ghana,2,16.12,6,17,1,10,Not Sure,1.2,None,Platinum,5000
506,24,Male,South Africa,28,20.03,48,102,13,94,Not Sure,2.0,None,None,0
507,57,Male,UK,4,17.36,6,10,0,6,Casual Dating,2.0,None,None,0
508,53,Male,Nigeria,2,26.13,3,6,1,14,Friendship,2.0,None,None,0
509,58,Female,Nigeria,3,23.52,19,16,10,84,Casual Dating,1.2,None,Plus,5000
510,49,Female,Nigeria,5,16.52,4,7,0,11,Friendship,1.0,None,Platinum,5000
511,44,Male,Canada,5,8.68,10,12,3,27,Marriage,1.1,None,Plus,3000
512,35,Male,USA,8,14.3,37,33,3,23,Casual Dating,2.0,Harassment,Gold,5000
513,58,Male,South Africa,3,20.26,5,3,1,17,Long-term,1.2,Scam,None,0
514,55,Male,Nigeria,2,17.06,4,7,1,14,Not Sure,2.0,None,Gold,3000
515,19,Female,Ghana,18,7.6,51,16,6,29,Marriage,1.0,None,None,0
516,19,Male,USA,10,14.77,22,66,5,26,Friendship,2.1,Spam,None,0
517,34,Female,UK,9,21.06,17,34,0,12,Friendship,2.1,None,Plus,3000
518,52,Non-binary,Kenya,3,13.88,23,8,0,18,Casual Dating,2.1,None,Platinum,5000
519,60,Male,Canada,4,12.86,9,10,1,11,Friendship,2.0,None,None,0
520,24,Male,Nigeria,10,17.21,41,36,8,59,Friendship,1.1,None,Gold,3000
521,43,Male,Kenya,4,9.5,7,4,1,10,Friendship,1.1,None,None,0
522,34,Male,UK,10,13.45,36,31,15,95,Friendship,2.0,None,None,0
523,59,Female,South Africa,2,7.76,1,5,0,11,Casual Dating,2.1,None,None,0
524,54,Female,USA,4,7.31,2,4,0,18,Long-term,1.2,None,Gold,3000
525,54,Female,UK,3,22.55,20,14,6,32,Casual Dating,1.0,None,None,0
526,38,Male,Ghana,2,22.43,4,4,0,15,Long-term,2.0,None,None,0
527,35,Male,Nigeria,7,19.51,9,23,2,25,Marriage,2.1,None,None,0
528,29,Male,South Africa,7,18.25,8,13,1,25,Casual Dating,2.0,None,None,0
529,20,Female,South Africa,14,9.1,102,20,16,108,Casual Dating,2.0,None,Platinum,1500
530,55,Male,USA,3,17.52,6,7,2,24,Marriage,2.0,None,None,0
531,52,Female,Ghana,2,8.06,1,12,0,4,Long-term,2.0,None,None,0
532,60,Female,USA,3,6.22,7,7,1,19,Long-term,1.1,None,None,0
533,60,Male,UK,4,5.05,3,21,0,4,Marriage,1.1,Catfishing,None,0
534,41,Female,USA,4,9.89,13,16,4,38,Casual Dating,2.1,None,None,0
535,51,Non-binary,USA,3,10.97,11,10,1,15,Casual Dating,1.1,Spam,Gold,3000
536,58,Male,South Africa,4,18.25,27,7,5,43,Friendship,2.0,None,Gold,5000
537,54,Male,Ghana,1,12.11,1,4,0,0,Marriage,2.1,None,Plus,5000
538,28,Male,Canada,16,16.97,83,47,25,53,Casual Dating,1.1,None,None,0
539,37,Female,South Africa,6,18.75,14,36,7,47,Long-term,1.2,None,None,0
540,23,Male,USA,14,5.41,13,13,1,9,Casual Dating,2.0,None,None,0
541,59,Female,Ghana,2,10.59,4,7,1,22,Casual Dating,1.2,None,None,0
542,44,Female,South Africa,4,15.28,12,32,7,47,Long-term,2.0,None,None,0
543,27,Female,South Africa,13,12.19,51,32,5,27,Friendship,1.1,None,Gold,5000
544,46,Male,USA,4,20.55,11,15,0,10,Long-term,1.1,None,None,0
545,44,Female,Ghana,5,10.96,14,12,7,39,Long-term,1.0,None,Gold,5000
546,33,Male,Kenya,7,18.9,8,22,1,23,Casual Dating,2.0,None,Gold,1500
547,22,Male,Nigeria,14,19.81,94,95,27,172,Friendship,1.2,None,None,0
548,46,Female,Ghana,4,14.97,20,8,3,30,Not Sure,2.1,None,None,0
549,40,Male,Nigeria,10,23.22,43,43,5,32,Friendship,1.2,None,Gold,1500
550,51,Non-binary,Ghana,3,15.27,12,23,0,17,Long-term,1.0,None,Gold,1500
551,40,Male,UK,10,18.77,20,21,2,23,Marriage,2.1,None,None,0
552,54,Non-binary,Canada,5,19.82,6,17,0,4,Casual Dating,2.0,Harassment,None,0
553,41,Female,South Africa,8,17.0,3,30,0,16,Long-term,2.0,None,None,0
554,42,Female,Nigeria,7,16.28,9,31,2,19,Casual Dating,1.0,None,Gold,5000
555,55,Male,Ghana,3,14.93,6,7,1,13,Long-term,1.0,None,None,0
556,35,Female,South Africa,9,19.63,17,10,2,26,Not Sure,2.0,None,None,0
557,23,Female,Kenya,16,20.96,17,13,3,21,Not Sure,1.1,None,Gold,1500
558,19,Female,Nigeria,18,15.78,27,66,1,23,Long-term,2.1,None,None,0
559,50,Male,Nigeria,2,20.91,3,18,1,9,Long-term,1.1,None,None,0
560,44,Male,Ghana,5,23.02,10,6,1,9,Friendship,2.1,None,None,0
561,48,Male,Nigeria,2,12.65,3,14,0,1,Casual Dating,1.0,None,None,0
562,27,Male,Nigeria,20,22.06,18,80,1,25,Long-term,2.0,None,Plus,3000
563,23,Male,UK,21,28.98,51,181,7,46,Long-term,2.1,None,Gold,5000
564,18,Female,USA,15,16.66,32,67,6,42,Casual Dating,2.0,Catfishing,Gold,1500
565,33,Male,Nigeria,14,17.79,14,21,1,7,Long-term,1.2,None,None,0
566,43,Male,Kenya,6,6.97,13,29,3,14,Friendship,2.1,None,None,0
567,34,Non-binary,Ghana,7,19.16,8,64,1,7,Casual Dating,2.0,None,Gold,1500
568,36,Male,Nigeria,12,10.47,32,49,17,91,Long-term,2.0,None,None,0
569,56,Female,South Africa,3,14.58,3,5,1,9,Casual Dating,2.1,Spam,None,0
570,32,Female,Kenya,10,16.01,32,26,4,32,Friendship,2.0,None,None,0
571,40,Female,Kenya,6,11.76,5,43,1,22,Friendship,1.2,None,None,0
572,51,Female,Kenya,4,23.98,2,26,0,11,Casual Dating,1.1,Scam,None,0
573,35,Female,Kenya,10,15.05,18,58,4,35,Long-term,2.0,None,None,0
574,44,Male,UK,4,20.33,14,26,1,21,Casual Dating,2.0,None,None,0
575,55,Female,USA,3,9.49,16,9,2,24,Long-term,2.1,None,None,0
576,58,Female,UK,3,12.6,4,13,1,3,Casual Dating,2.0,None,Gold,3000
577,24,Male,South Africa,20,13.77,26,20,1,3,Marriage,1.1,Spam,Gold,3000
578,57,Male,South Africa,4,6.09,4,16,0,4,Not Sure,1.1,None,Platinum,1500
579,39,Female,Kenya,8,13.67,18,34,4,24,Casual Dating,1.2,Harassment,None,0
580,29,Female,South Africa,10,22.92,20,21,1,19,Not Sure,2.0,None,None,0
581,37,Male,UK,7,18.65,23,29,5,20,Long-term,2.1,None,Gold,3000
582,60,Non-binary,Nigeria,3,16.92,3,19,1,25,Casual Dating,1.1,None,Gold,5000
583,39,Female,Ghana,4,21.0,9,21,1,3,Long-term,2.0,None,Gold,1500
584,32,Non-binary,Nigeria,13,26.31,8,37,2,15,Marriage,2.0,None,None,0
585,45,Female,USA,2,9.2,8,4,1,11,Casual Dating,2.0,None,None,0
586,28,Female,South Africa,10,6.76,61,33,7,21,Casual Dating,1.2,None,None,0
587,21,Female,UK,15,15.01,81,68,9,65,Not Sure,1.2,None,None,0
588,23,Female,Nigeria,6,27.03,44,27,4,42,Long-term,2.1,None,None,0
589,23,Female,UK,14,17.68,14,127,0,19,Long-term,2.1,None,None,0
590,24,Female,Nigeria,20,20.47,48,35,5,49,Marriage,1.2,None,Gold,1500
591,23,Male,Kenya,20,17.55,47,49,5,41,Friendship,2.0,Spam,None,0
592,45,Male,Nigeria,2,17.82,5,8,0,5,Casual Dating,2.0,None,Gold,3000
593,25,Male,Nigeria,15,18.79,20,57,5,48,Marriage,2.0,None,None,0
594,32,Female,Nigeria,12,17.68,25,31,1,18,Casual Dating,2.0,None,Plus,5000
595,56,Female,Ghana,3,15.38,1,13,0,15,Long-term,2.1,None,None,0
596,38,Female,USA,10,17.74,65,75,1,11,Long-term,2.1,None,None,0
597,46,Female,UK,4,10.63,3,35,0,1,Friendship,1.2,None,None,0
598,25,Female,South Africa,8,14.61,10,44,0,1,Marriage,2.1,None,Gold,5000
599,26,Male,Nigeria,15,16.98,85,21,6,23,Friendship,2.0,None,Plus,3000
600,19,Male,Nigeria,18,16.84,53,61,15,90,Long-term,1.2,None,Plus,5000
601,25,Female,Ghana,27,31.73,142,81,45,280,Casual Dating,2.0,None,None,0
602,29,Female,USA,14,19.12,22,12,2,14,Casual Dating,2.0,None,None,0
603,25,Female,South Africa,6,17.31,10,25,1,21,Marriage,1.0,None,None,0
604,21,Male,South Africa,12,13.76,21,119,4,21,Not Sure,2.0,None,None,0
605,23,Male,Nigeria,15,14.04,40,17,9,35,Casual Dating,2.1,None,Platinum,3000
606,37,Female,Ghana,13,16.51,25,63,4,42,Long-term,2.1,None,Gold,1500
607,26,Female,South Africa,7,11.47,11,20,0,18,Long-term,1.1,None,None,0
608,33,Female,South Africa,13,11.26,22,89,6,42,Friendship,2.0,None,None,0
609,39,Male,Nigeria,5,10.09,33,29,1,15,Friendship,2.1,None,Platinum,1500
610,47,Male,Nigeria,2,24.05,5,16,0,10,Not Sure,2.1,None,None,0
611,19,Female,UK,12,10.17,6,68,0,19,Long-term,2.0,None,Gold,1500
612,52,Male,Ghana,4,19.5,12,11,3,23,Casual Dating,1.1,None,Gold,3000
613,44,Male,USA,6,18.41,10,17,2,25,Friendship,1.0,None,Platinum,3000
614,21,Female,Kenya,18,23.34,17,55,1,12,Long-term,2.1,None,None,0
615,55,Non-binary,South Africa,2,25.47,3,3,0,6,Friendship,2.0,None,None,0
616,57,Female,Kenya,3,19.28,9,13,2,15,Casual Dating,2.0,None,Platinum,3000
617,20,Female,Kenya,9,16.94,12,20,4,29,Casual Dating,2.0,Spam,Gold,1500
618,29,Male,Ghana,11,12.74,36,17,3,14,Casual Dating,1.2,None,Gold,1500
619,52,Male,Ghana,3,16.51,12,9,1,24,Marriage,1.1,None,None,0
620,50,Male,Kenya,3,20.6,5,5,2,7,Casual Dating,1.1,None,None,0
621,25,Female,Kenya,14,22.26,67,70,10,62,Marriage,1.2,None,None,0
622,27,Male,South Africa,8,8.17,20,12,2,20,Long-term,1.0,Spam,Plus,3000
623,33,Female,Kenya,12,23.34,12,10,1,20,Friendship,2.0,None,None,0
624,38,Male,Nigeria,9,16.4,9,7,1,9,Casual Dating,2.0,None,None,0
625,44,Female,USA,4,23.67,27,18,5,25,Casual Dating,2.0,None,None,0
626,33,Female,USA,17,22.88,47,34,17,44,Long-term,1.0,None,None,0
627,37,Female,UK,6,26.48,14,36,2,21,Casual Dating,1.1,None,None,0
628,50,Male,South Africa,3,14.54,8,5,1,14,Long-term,2.0,None,None,0
629,19,Female,Kenya,18,23.38,45,43,4,26,Not Sure,1.1,None,Plus,1500
630,28,Male,UK,8,16.84,15,23,4,34,Long-term,1.2,Harassment,None,0
631,48,Female,Kenya,4,17.71,4,23,0,7,Marriage,1.2,None,None,0
632,56,Female,South Africa,3,7.8,1,1,0,4,Friendship,2.0,None,Platinum,5000
633,40,Male,Nigeria,9,21.27,26,65,11,79,Friendship,1.1,None,None,0
634,40,Female,South Africa,5,4.82,10,9,1,4,Casual Dating,2.0,None,None,0
635,22,Female,USA,16,15.96,165,33,19,136,Marriage,2.1,None,Platinum,1500
636,37,Female,Ghana,6,16.51,14,47,2,18,Friendship,2.0,None,None,0
637,40,Female,Ghana,6,20.75,19,16,0,1,Casual Dating,2.0,None,None,0
638,28,Male,Canada,11,19.88,17,93,7,35,Long-term,2.0,None,None,0
639,29,Male,Nigeria,17,20.29,24,84,3,17,Long-term,1.2,None,None,0
640,34,Male,Kenya,6,10.88,24,16,2,11,Marriage,2.0,None,None,0
641,18,Non-binary,UK,16,19.06,41,85,1,4,Friendship,2.1,None,Plus,1500
642,31,Male,South Africa,7,20.04,21,45,4,21,Long-term,2.0,None,None,0
643,27,Female,Ghana,5,12.79,13,34,1,17,Friendship,2.0,None,Gold,3000
644,32,Female,South Africa,19,13.97,79,43,15,55,Not Sure,2.0,None,None,0
